year,moth,day,phenomenon,weather_condition,min_temp,med_temp,max_temp,city
2020,10,21,Nebbia  ,nebbia al mattino ,6 °C ,11 °C ,18 °C ,Mantova
2020,10,22,Nebbia  ,nebbia al mattino ,6 °C ,10 °C ,15 °C ,Mantova
2020,10,23,Pioggia - Nebbia  ,pioggia debole ,11 °C ,13 °C ,14 °C ,Mantova
2020,10,24,Pioggia - Nebbia  ,nebbia al mattino ,11 °C ,14 °C ,15 °C ,Mantova
2020,10,25,Nebbia  ,nebbia al mattino ,8 °C ,14 °C ,20 °C ,Mantova
2020,10,26,Pioggia  ,pioggia e schiarite ,13 °C ,14 °C ,17 °C ,Mantova
2020,10,27,Pioggia - Temporale  ,pioggia e schiarite ,7 °C ,13 °C ,16 °C ,Mantova
2020,10,28,Nessuno ,poco nuvoloso ,4 °C ,10 °C ,17 °C ,Mantova
2020,10,29,Nessuno ,poco nuvoloso ,6 °C ,10 °C ,17 °C ,Mantova
2020,10,30,Nebbia  ,sereno ,6 °C ,11 °C ,17 °C ,Mantova
2020,10,31,Nebbia  ,nebbia al mattino ,4 °C ,11 °C ,17 °C ,Mantova
2020,11,1,Nebbia  ,nebbia al mattino ,7 °C ,12 °C ,17 °C ,Mantova
2020,11,2,Pioggia - Nebbia  ,nebbia al mattino ,10 °C ,12 °C ,13 °C ,Mantova
2020,11,3,Nebbia  ,nubi sparse ,12 °C ,13 °C ,16 °C ,Mantova
2020,11,4,Nebbia  ,poco nuvoloso ,9 °C ,13 °C ,16 °C ,Mantova
2020,11,5,Nessuno ,poco nuvoloso ,9 °C ,14 °C ,19 °C ,Mantova
2020,11,6,Nebbia  ,sereno ,9 °C ,12 °C ,17 °C ,Mantova
2020,11,7,Nebbia  ,poco nuvoloso ,5 °C ,11 °C ,19 °C ,Mantova
2020,11,8,Nebbia  ,nebbia al mattino ,4 °C ,8 °C ,15 °C ,Mantova
2020,11,9,Nessuno ,sereno ,5 °C ,11 °C ,19 °C ,Mantova
2020,11,10,Nessuno ,sereno ,5 °C ,10 °C ,17 °C ,Mantova
2020,11,11,Nebbia  ,nebbia al mattino ,4 °C ,9 °C ,14 °C ,Mantova
2020,11,12,Nessuno ,poco nuvoloso ,5 °C ,9 °C ,13 °C ,Mantova
2020,11,13,Nessuno ,poco nuvoloso ,8 °C ,10 °C ,13 °C ,Mantova
2020,11,14,Nessuno ,poco nuvoloso ,7 °C ,10 °C ,14 °C ,Mantova
2020,11,15,Nessuno ,nubi sparse ,7 °C ,11 °C ,14 °C ,Mantova
2020,11,16,Pioggia - Nebbia  ,pioggia e schiarite ,5 °C ,10 °C ,14 °C ,Mantova
2020,11,17,Nessuno ,sereno ,5 °C ,9 °C ,16 °C ,Mantova
2020,11,18,Nebbia  ,nebbia al mattino ,0 °C ,6 °C ,12 °C ,Mantova
2020,11,19,Nebbia  ,nebbia al mattino ,5 °C ,7 °C ,8 °C ,Mantova
2020,11,20,Pioggia  ,pioggia e schiarite ,4 °C ,9 °C ,13 °C ,Mantova
2020,11,21,Nessuno ,sereno ,-1 °C ,5 °C ,10 °C ,Mantova
2020,11,22,Nessuno ,sereno ,-2 °C ,3 °C ,10 °C ,Mantova
2020,11,23,Nessuno ,sereno ,-2 °C ,3 °C ,9 °C ,Mantova
2020,11,24,Nessuno ,sereno ,-1 °C ,5 °C ,13 °C ,Mantova
2020,11,25,Nessuno ,sereno ,-2 °C ,4 °C ,11 °C ,Mantova
2020,11,26,Nebbia  ,nebbia al mattino ,-3 °C ,3 °C ,10 °C ,Mantova
2020,11,27,Neve - Nebbia  ,nebbia al mattino ,-4 °C ,1 °C ,7 °C ,Mantova
2020,11,28,Nebbia  ,nebbia al mattino ,-2 °C ,4 °C ,7 °C ,Mantova
2020,11,29,Nessuno ,poco nuvoloso ,3 °C ,7 °C ,11 °C ,Mantova
2020,11,30,Nessuno ,poco nuvoloso ,2 °C ,5 °C ,10 °C ,Mantova
2020,12,1,Pioggia  ,poco nuvoloso ,2 °C ,4 °C ,6 °C ,Mantova
2020,12,2,Pioggia - Neve  ,pioggia mista a neve e schiarite ,-1 °C ,1 °C ,5 °C ,Mantova
2020,12,3,Pioggia  ,pioggia e schiarite ,1 °C ,3 °C ,5 °C ,Mantova
2020,12,4,Pioggia - Nebbia  ,pioggia debole ,-1 °C ,5 °C ,9 °C ,Mantova
2020,12,5,Pioggia  ,pioggia e schiarite ,7 °C ,9 °C ,11 °C ,Mantova
2020,12,6,Pioggia  ,pioggia e schiarite ,3 °C ,7 °C ,12 °C ,Mantova
2020,12,7,Pioggia - Nebbia  ,pioggia debole ,2 °C ,5 °C ,8 °C ,Mantova
2020,12,8,Pioggia  ,pioggia e schiarite ,5 °C ,6 °C ,8 °C ,Mantova
2020,12,9,Pioggia  ,pioggia e schiarite ,5 °C ,6 °C ,7 °C ,Mantova
2020,12,10,Nebbia  ,nebbia al mattino ,3 °C ,5 °C ,7 °C ,Mantova
2020,12,11,Pioggia - Nebbia  ,nebbia al mattino ,0 °C ,4 °C ,7 °C ,Mantova
2020,12,12,Pioggia - Nebbia  ,pioggia e schiarite ,2 °C ,5 °C ,7 °C ,Mantova
2020,12,13,Nebbia  ,nebbia al mattino ,-2 °C ,2 °C ,9 °C ,Mantova
2020,12,14,Nebbia  ,nebbia al mattino ,-4 °C ,0 °C ,7 °C ,Mantova
2020,12,15,Nebbia  ,nebbia al mattino ,-2 °C ,3 °C ,7 °C ,Mantova
2020,12,16,Pioggia - Nebbia  ,pioggia e schiarite ,3 °C ,6 °C ,8 °C ,Mantova
2020,12,17,Nebbia  ,nebbia al mattino ,5 °C ,7 °C ,8 °C ,Mantova
2020,12,18,Nebbia  ,nubi sparse ,4 °C ,6 °C ,10 °C ,Mantova
2020,12,19,Nessuno ,poco nuvoloso ,2 °C ,6 °C ,9 °C ,Mantova
2020,12,20,Pioggia  ,pioggia e schiarite ,6 °C ,7 °C ,9 °C ,Mantova
2020,12,21,Nebbia  ,nebbia al mattino ,4 °C ,6 °C ,8 °C ,Mantova
2020,12,22,Nebbia  ,nebbia al mattino ,6 °C ,8 °C ,9 °C ,Mantova
2020,12,23,Pioggia  ,poco nuvoloso ,7 °C ,8 °C ,9 °C ,Mantova
2020,12,24,Pioggia - Nebbia  ,pioggia e schiarite ,7 °C ,7 °C ,8 °C ,Mantova
2020,12,25,Pioggia  ,pioggia debole ,4 °C ,6 °C ,8 °C ,Mantova
2020,12,26,Pioggia  ,poco nuvoloso ,-1 °C ,3 °C ,9 °C ,Mantova
2020,12,27,Nessuno ,sereno ,-5 °C ,0 °C ,5 °C ,Mantova
2020,12,28,Pioggia - Neve  ,neve e schiarite ,-1 °C ,1 °C ,3 °C ,Mantova
2020,12,29,Pioggia - Nebbia  ,pioggia e schiarite ,-2 °C ,2 °C ,6 °C ,Mantova
2020,12,30,Nebbia  ,nebbia al mattino ,-1 °C ,2 °C ,4 °C ,Mantova
2020,12,31,Nebbia  ,nebbia al mattino ,-5 °C ,0 °C ,6 °C ,Mantova
2021,1,1,Pioggia  ,pioggia e schiarite ,2 °C ,4 °C ,6 °C ,Mantova
2021,1,2,Pioggia  ,pioggia e schiarite ,4 °C ,7 °C ,9 °C ,Mantova
2021,1,3,Pioggia  ,poco nuvoloso ,2 °C ,7 °C ,10 °C ,Mantova
2021,1,4,Nessuno ,poco nuvoloso ,1 °C ,4 °C ,8 °C ,Mantova
2021,1,5,Pioggia  ,pioggia e schiarite ,1 °C ,4 °C ,7 °C ,Mantova
2021,1,6,Pioggia  ,nubi sparse ,0 °C ,3 °C ,5 °C ,Mantova
2021,1,7,Nebbia  ,poco nuvoloso ,-2 °C ,1 °C ,5 °C ,Mantova
2021,1,8,Nessuno ,poco nuvoloso ,-3 °C ,1 °C ,6 °C ,Mantova
2021,1,9,Nessuno ,poco nuvoloso ,-3 °C ,1 °C ,5 °C ,Mantova
2021,1,10,Nessuno ,sereno ,-4 °C ,1 °C ,5 °C ,Mantova
2021,1,11,Nessuno ,sereno ,-6 °C ,-2 °C ,4 °C ,Mantova
2021,1,12,Nessuno ,sereno ,-5 °C ,-1 °C ,3 °C ,Mantova
2021,1,13,Nessuno ,sereno ,-7 °C ,-2 °C ,6 °C ,Mantova
2021,1,15,Nessuno ,nubi sparse ,-2 °C ,3 °C ,5 °C ,Mantova
2021,1,16,Nessuno ,poco nuvoloso ,-4 °C ,0 °C ,6 °C ,Mantova
2021,1,17,Nessuno ,poco nuvoloso ,-3 °C ,0 °C ,4 °C ,Mantova
2021,1,18,Nessuno ,sereno ,-6 °C ,-1 °C ,5 °C ,Mantova
2021,1,19,Nebbia  ,nebbia al mattino ,-8 °C ,-4 °C ,0 °C ,Mantova
2021,1,20,Pioggia - Nebbia  ,pioggia debole ,-2 °C ,1 °C ,2 °C ,Mantova
2021,1,21,Pioggia  ,pioggia e schiarite ,0 °C ,2 °C ,4 °C ,Mantova
2021,1,22,Pioggia  ,pioggia e schiarite ,3 °C ,5 °C ,9 °C ,Mantova
2021,1,23,Pioggia  ,pioggia e schiarite ,1 °C ,7 °C ,9 °C ,Mantova
2021,1,24,Nebbia  ,nebbia al mattino ,-1 °C ,1 °C ,8 °C ,Mantova
2021,1,25,Nessuno ,poco nuvoloso ,-4 °C ,2 °C ,7 °C ,Mantova
2021,1,26,Nessuno ,sereno ,-1 °C ,4 °C ,9 °C ,Mantova
2021,1,27,Nessuno ,poco nuvoloso ,-3 °C ,0 °C ,5 °C ,Mantova
2021,1,28,Nessuno ,poco nuvoloso ,-5 °C ,0 °C ,5 °C ,Mantova
2021,1,29,Nessuno ,poco nuvoloso ,-3 °C ,1 °C ,5 °C ,Mantova
2021,1,30,Pioggia  ,poco nuvoloso ,-4 °C ,3 °C ,7 °C ,Mantova
2021,1,31,Pioggia  ,pioggia e schiarite ,3 °C ,6 °C ,10 °C ,Mantova
2021,2,1,Nebbia  ,nebbia al mattino ,1 °C ,4 °C ,7 °C ,Mantova
2021,2,2,Nebbia  ,nebbia al mattino ,-2 °C ,2 °C ,8 °C ,Mantova
2021,2,3,Pioggia - Nebbia  ,pioggia debole ,1 °C ,4 °C ,6 °C ,Mantova
2021,2,4,Pioggia - Nebbia  ,nebbia al mattino ,4 °C ,6 °C ,7 °C ,Mantova
2021,2,5,Nessuno ,nubi sparse ,6 °C ,8 °C ,11 °C ,Mantova
2021,2,6,Nessuno ,poco nuvoloso ,4 °C ,8 °C ,11 °C ,Mantova
2021,2,7,Pioggia  ,pioggia e schiarite ,8 °C ,10 °C ,13 °C ,Mantova
2021,2,8,Pioggia - Nebbia  ,nebbia al mattino ,5 °C ,8 °C ,12 °C ,Mantova
2021,2,9,Pioggia  ,pioggia e schiarite ,6 °C ,8 °C ,10 °C ,Mantova
2021,2,10,Pioggia  ,pioggia e schiarite ,5 °C ,7 °C ,9 °C ,Mantova
2021,2,11,Nebbia  ,poco nuvoloso ,0 °C ,5 °C ,12 °C ,Mantova
2021,2,12,Nessuno ,nubi sparse ,0 °C ,2 °C ,5 °C ,Mantova
2021,2,13,Nessuno ,poco nuvoloso ,-5 °C ,-1 °C ,2 °C ,Mantova
2021,2,14,Nessuno ,sereno ,-7 °C ,-1 °C ,6 °C ,Mantova
2021,2,15,Nessuno ,sereno ,-6 °C ,0 °C ,6 °C ,Mantova
2021,2,16,Nessuno ,poco nuvoloso ,-4 °C ,1 °C ,7 °C ,Mantova
2021,2,17,Nessuno ,poco nuvoloso ,3 °C ,6 °C ,12 °C ,Mantova
2021,2,18,Pioggia  ,poco nuvoloso ,3 °C ,8 °C ,12 °C ,Mantova
2021,2,19,Pioggia  ,poco nuvoloso ,4 °C ,8 °C ,11 °C ,Mantova
2021,2,20,Pioggia  ,nubi sparse ,7 °C ,9 °C ,12 °C ,Mantova
2021,2,21,Nessuno ,poco nuvoloso ,3 °C ,9 °C ,13 °C ,Mantova
2021,2,22,Nebbia  ,nebbia al mattino ,4 °C ,8 °C ,13 °C ,Mantova
2021,2,23,Nebbia  ,nebbia al mattino ,1 °C ,6 °C ,12 °C ,Mantova
2021,2,24,Nebbia  ,nebbia al mattino ,0 °C ,9 °C ,21 °C ,Mantova
2021,2,25,Nessuno ,sereno ,5 °C ,10 °C ,21 °C ,Mantova
2021,2,26,Nessuno ,sereno ,2 °C ,10 °C ,19 °C ,Mantova
2021,2,27,Nessuno ,sereno ,4 °C ,11 °C ,19 °C ,Mantova
2021,2,28,Nessuno ,poco nuvoloso ,2 °C ,9 °C ,13 °C ,Mantova
2021,3,1,Nessuno ,sereno ,0 °C ,7 °C ,16 °C ,Mantova
2021,3,2,Nessuno ,sereno ,0 °C ,8 °C ,16 °C ,Mantova
2021,3,3,Nessuno ,sereno ,0 °C ,8 °C ,15 °C ,Mantova
2021,3,4,Nessuno ,sereno ,1 °C ,8 °C ,15 °C ,Mantova
2021,3,5,Pioggia - Temporale  ,poco nuvoloso ,5 °C ,11 °C ,16 °C ,Mantova
2021,3,6,Pioggia  ,poco nuvoloso ,1 °C ,7 °C ,10 °C ,Mantova
2021,3,7,Nessuno ,poco nuvoloso ,-1 °C ,5 °C ,11 °C ,Mantova
2021,3,8,Nessuno ,sereno ,-1 °C ,5 °C ,11 °C ,Mantova
2021,3,9,Nessuno ,poco nuvoloso ,0 °C ,7 °C ,13 °C ,Mantova
2021,3,10,Nessuno ,sereno ,0 °C ,7 °C ,13 °C ,Mantova
2021,3,11,Pioggia  ,pioggia e schiarite ,0 °C ,7 °C ,11 °C ,Mantova
2021,3,12,Pioggia  ,nubi sparse ,5 °C ,9 °C ,12 °C ,Mantova
2021,3,13,Nessuno ,poco nuvoloso ,1 °C ,9 °C ,16 °C ,Mantova
2021,3,14,Nessuno ,poco nuvoloso ,1 °C ,7 °C ,15 °C ,Mantova
2021,3,15,Nessuno ,poco nuvoloso ,1 °C ,9 °C ,16 °C ,Mantova
2021,3,16,Nessuno ,poco nuvoloso ,1 °C ,10 °C ,15 °C ,Mantova
2021,3,17,Nessuno ,poco nuvoloso ,-3 °C ,7 °C ,14 °C ,Mantova
2021,3,18,Nessuno ,poco nuvoloso ,1 °C ,6 °C ,9 °C ,Mantova
2021,3,19,Nessuno ,poco nuvoloso ,-1 °C ,5 °C ,10 °C ,Mantova
2021,3,20,Pioggia  ,poco nuvoloso ,-3 °C ,5 °C ,10 °C ,Mantova
2021,3,21,Nessuno ,poco nuvoloso ,-3 °C ,4 °C ,10 °C ,Mantova
2021,3,22,Nessuno ,sereno ,-4 °C ,5 °C ,14 °C ,Mantova
2021,3,23,Nessuno ,sereno ,-1 °C ,7 °C ,13 °C ,Mantova
2021,3,24,Nessuno ,sereno ,0 °C ,8 °C ,16 °C ,Mantova
2021,3,25,Nessuno ,sereno ,2 °C ,9 °C ,17 °C ,Mantova
2021,3,26,Nessuno ,poco nuvoloso ,2 °C ,14 °C ,18 °C ,Mantova
2021,3,27,Nessuno ,poco nuvoloso ,7 °C ,12 °C ,18 °C ,Mantova
2021,3,28,Nessuno ,poco nuvoloso ,7 °C ,13 °C ,19 °C ,Mantova
2021,3,29,Nebbia  ,sereno ,5 °C ,13 °C ,21 °C ,Mantova
2021,3,30,Nessuno ,sereno ,7 °C ,15 °C ,23 °C ,Mantova
2021,3,31,Nessuno ,sereno ,7 °C ,16 °C ,25 °C ,Mantova
2021,4,1,Nessuno ,sereno ,9 °C ,17 °C ,26 °C ,Mantova
2021,4,2,Nessuno ,sereno ,8 °C ,16 °C ,25 °C ,Mantova
2021,4,3,Nessuno ,poco nuvoloso ,7 °C ,13 °C ,18 °C ,Mantova
2021,4,4,Nessuno ,poco nuvoloso ,5 °C ,11 °C ,16 °C ,Mantova
2021,4,5,Nessuno ,poco nuvoloso ,2 °C ,10 °C ,16 °C ,Mantova
2021,4,6,Pioggia  ,nubi sparse ,2 °C ,8 °C ,12 °C ,Mantova
2021,4,7,Nessuno ,poco nuvoloso ,0 °C ,6 °C ,12 °C ,Mantova
2021,4,8,Nessuno ,poco nuvoloso ,-3 °C ,7 °C ,16 °C ,Mantova
2021,4,9,Nessuno ,poco nuvoloso ,1 °C ,9 °C ,15 °C ,Mantova
2021,4,10,Pioggia  ,poco nuvoloso ,5 °C ,11 °C ,16 °C ,Mantova
2021,4,11,Pioggia  ,pioggia e schiarite ,9 °C ,9 °C ,11 °C ,Mantova
2021,4,12,Pioggia  ,pioggia e schiarite ,8 °C ,10 °C ,13 °C ,Mantova
2021,4,13,Pioggia  ,pioggia e schiarite ,4 °C ,8 °C ,11 °C ,Mantova
2021,4,14,Nessuno ,poco nuvoloso ,0 °C ,7 °C ,13 °C ,Mantova
2021,4,15,Pioggia  ,poco nuvoloso ,2 °C ,7 °C ,12 °C ,Mantova
2021,4,16,Nessuno ,sereno ,1 °C ,8 °C ,15 °C ,Mantova
2021,4,17,Nessuno ,poco nuvoloso ,1 °C ,9 °C ,15 °C ,Mantova
2021,4,18,Pioggia  ,poco nuvoloso ,7 °C ,10 °C ,13 °C ,Mantova
2021,4,19,Pioggia  ,poco nuvoloso ,6 °C ,10 °C ,15 °C ,Mantova
2021,4,20,Nessuno ,poco nuvoloso ,4 °C ,12 °C ,19 °C ,Mantova
2021,4,21,Pioggia  ,poco nuvoloso ,5 °C ,13 °C ,19 °C ,Mantova
2021,4,22,Nessuno ,poco nuvoloso ,5 °C ,12 °C ,19 °C ,Mantova
2021,4,23,Nessuno ,poco nuvoloso ,9 °C ,15 °C ,20 °C ,Mantova
2021,4,24,Nessuno ,poco nuvoloso ,7 °C ,15 °C ,21 °C ,Mantova
2021,4,25,Nessuno ,sereno ,8 °C ,16 °C ,23 °C ,Mantova
2021,4,26,Pioggia  ,pioggia e schiarite ,11 °C ,14 °C ,16 °C ,Mantova
2021,4,27,Pioggia  ,pioggia e schiarite ,10 °C ,12 °C ,14 °C ,Mantova
2021,4,28,Pioggia  ,pioggia e schiarite ,10 °C ,14 °C ,20 °C ,Mantova
2021,4,29,Pioggia  ,pioggia e schiarite ,12 °C ,14 °C ,16 °C ,Mantova
2021,4,30,Pioggia - Temporale  ,nubi sparse ,12 °C ,16 °C ,21 °C ,Mantova
2021,5,1,Pioggia - Temporale - Nebbia  ,pioggia debole ,10 °C ,15 °C ,21 °C ,Mantova
2021,5,2,Pioggia - Temporale  ,pioggia e schiarite ,11 °C ,15 °C ,20 °C ,Mantova
2021,5,3,Pioggia - Temporale  ,poco nuvoloso ,9 °C ,14 °C ,19 °C ,Mantova
2021,5,4,Nessuno ,poco nuvoloso ,8 °C ,14 °C ,21 °C ,Mantova
2021,5,5,Nessuno ,poco nuvoloso ,8 °C ,15 °C ,20 °C ,Mantova
2021,5,6,Nessuno ,poco nuvoloso ,9 °C ,14 °C ,18 °C ,Mantova
2021,5,7,Nessuno ,poco nuvoloso ,12 °C ,18 °C ,24 °C ,Mantova
2021,5,8,Nessuno ,poco nuvoloso ,13 °C ,17 °C ,20 °C ,Mantova
2021,5,9,Nessuno ,poco nuvoloso ,9 °C ,18 °C ,23 °C ,Mantova
2021,5,10,Nessuno ,poco nuvoloso ,11 °C ,19 °C ,25 °C ,Mantova
2021,5,11,Pioggia  ,pioggia debole ,13 °C ,15 °C ,19 °C ,Mantova
2021,5,12,Pioggia - Temporale  ,pioggia e schiarite ,13 °C ,16 °C ,20 °C ,Mantova
2021,5,13,Pioggia - Temporale  ,temporale e schiarite ,12 °C ,16 °C ,21 °C ,Mantova
2021,5,14,Pioggia  ,poco nuvoloso ,9 °C ,14 °C ,20 °C ,Mantova
2021,5,15,Pioggia  ,poco nuvoloso ,9 °C ,15 °C ,19 °C ,Mantova
2021,5,16,Pioggia  ,pioggia e schiarite ,9 °C ,15 °C ,19 °C ,Mantova
2021,5,17,Pioggia - Nebbia  ,poco nuvoloso ,12 °C ,17 °C ,22 °C ,Mantova
2021,5,18,Pioggia  ,sereno ,7 °C ,15 °C ,23 °C ,Mantova
2021,5,19,Pioggia - Temporale  ,temporale e schiarite ,12 °C ,15 °C ,20 °C ,Mantova
2021,5,20,Nessuno ,sereno ,8 °C ,17 °C ,22 °C ,Mantova
2021,5,21,Nessuno ,poco nuvoloso ,9 °C ,17 °C ,23 °C ,Mantova
2021,5,22,Pioggia  ,poco nuvoloso ,12 °C ,16 °C ,19 °C ,Mantova
2021,5,23,Nessuno ,poco nuvoloso ,11 °C ,18 °C ,24 °C ,Mantova
2021,5,24,Pioggia  ,pioggia e schiarite ,13 °C ,14 °C ,17 °C ,Mantova
2021,5,25,Nessuno ,poco nuvoloso ,11 °C ,17 °C ,23 °C ,Mantova
2021,5,26,Nessuno ,poco nuvoloso ,9 °C ,17 °C ,23 °C ,Mantova
2021,5,27,Nessuno ,poco nuvoloso ,11 °C ,18 °C ,25 °C ,Mantova
2021,5,28,Nessuno ,poco nuvoloso ,14 °C ,19 °C ,24 °C ,Mantova
2021,5,29,Pioggia  ,poco nuvoloso ,12 °C ,19 °C ,25 °C ,Mantova
2021,5,30,Pioggia - Temporale  ,poco nuvoloso ,11 °C ,19 °C ,23 °C ,Mantova
2021,5,31,Pioggia  ,poco nuvoloso ,15 °C ,19 °C ,23 °C ,Mantova
2021,6,1,Nessuno ,poco nuvoloso ,15 °C ,20 °C ,24 °C ,Mantova
2021,6,2,Nessuno ,poco nuvoloso ,12 °C ,20 °C ,26 °C ,Mantova
2021,6,3,Nessuno ,sereno ,13 °C ,22 °C ,28 °C ,Mantova
2021,6,4,Nessuno ,poco nuvoloso ,16 °C ,23 °C ,29 °C ,Mantova
2021,6,5,Pioggia  ,poco nuvoloso ,17 °C ,23 °C ,29 °C ,Mantova
2021,6,6,Pioggia - Temporale  ,nubi sparse ,17 °C ,20 °C ,26 °C ,Mantova
2021,6,7,Pioggia - Temporale  ,nubi sparse ,17 °C ,20 °C ,25 °C ,Mantova
2021,6,8,Nessuno ,poco nuvoloso ,16 °C ,22 °C ,28 °C ,Mantova
2021,6,9,Nessuno ,poco nuvoloso ,16 °C ,22 °C ,27 °C ,Mantova
2021,6,10,Nessuno ,poco nuvoloso ,16 °C ,23 °C ,28 °C ,Mantova
2021,6,11,Pioggia - Temporale  ,poco nuvoloso ,18 °C ,22 °C ,27 °C ,Mantova
2021,6,12,Nessuno ,poco nuvoloso ,15 °C ,23 °C ,30 °C ,Mantova
2021,6,13,Nessuno ,poco nuvoloso ,17 °C ,25 °C ,32 °C ,Mantova
2021,6,14,Nessuno ,poco nuvoloso ,21 °C ,25 °C ,29 °C ,Mantova
2021,6,15,Nessuno ,sereno ,21 °C ,24 °C ,29 °C ,Mantova
2021,6,16,Nessuno ,poco nuvoloso ,17 °C ,24 °C ,30 °C ,Mantova
2021,6,17,Nessuno ,poco nuvoloso ,19 °C ,25 °C ,32 °C ,Mantova
2021,6,18,Nessuno ,poco nuvoloso ,22 °C ,28 °C ,31 °C ,Mantova
2021,6,19,Nessuno ,poco nuvoloso ,20 °C ,26 °C ,32 °C ,Mantova
2021,6,20,Nessuno ,poco nuvoloso ,19 °C ,26 °C ,32 °C ,Mantova
2021,6,21,Nessuno ,poco nuvoloso ,21 °C ,27 °C ,33 °C ,Mantova
2021,6,22,Nessuno ,poco nuvoloso ,17 °C ,26 °C ,33 °C ,Mantova
2021,6,23,Nessuno ,poco nuvoloso ,18 °C ,26 °C ,32 °C ,Mantova
2021,6,24,Nessuno ,poco nuvoloso ,19 °C ,26 °C ,33 °C ,Mantova
2021,6,25,Nessuno ,poco nuvoloso ,18 °C ,25 °C ,30 °C ,Mantova
2021,6,26,Nessuno ,poco nuvoloso ,18 °C ,25 °C ,31 °C ,Mantova
2021,6,27,Nessuno ,poco nuvoloso ,19 °C ,26 °C ,32 °C ,Mantova
2021,6,28,Nessuno ,sole e caldo ,20 °C ,28 °C ,33 °C ,Mantova
2021,6,29,Nessuno ,poco nuvoloso ,19 °C ,27 °C ,33 °C ,Mantova
2021,6,30,Nessuno ,poco nuvoloso ,17 °C ,24 °C ,30 °C ,Mantova
2021,7,1,Nessuno ,poco nuvoloso ,16 °C ,24 °C ,31 °C ,Mantova
2021,7,2,Nessuno ,poco nuvoloso ,18 °C ,25 °C ,30 °C ,Mantova
2021,7,3,Pioggia - Temporale  ,poco nuvoloso ,19 °C ,25 °C ,31 °C ,Mantova
2021,7,4,Pioggia  ,pioggia e schiarite ,18 °C ,22 °C ,25 °C ,Mantova
2021,7,5,Nessuno ,sereno ,16 °C ,23 °C ,29 °C ,Mantova
2021,7,6,Nessuno ,sole e caldo ,18 °C ,26 °C ,31 °C ,Mantova
2021,7,7,Nessuno ,sole e caldo ,19 °C ,27 °C ,33 °C ,Mantova
2021,7,8,Pioggia  ,pioggia e schiarite ,19 °C ,24 °C ,29 °C ,Mantova
2021,7,9,Nessuno ,sole e caldo ,15 °C ,23 °C ,30 °C ,Mantova
2021,7,10,Nessuno ,poco nuvoloso ,16 °C ,25 °C ,31 °C ,Mantova
2021,7,11,Pioggia - Temporale  ,poco nuvoloso ,19 °C ,24 °C ,31 °C ,Mantova
2021,7,12,Nessuno ,sole e caldo ,18 °C ,26 °C ,31 °C ,Mantova
2021,7,13,Pioggia - Temporale  ,temporale e schiarite ,19 °C ,26 °C ,30 °C ,Mantova
2021,7,14,Pioggia  ,poco nuvoloso ,16 °C ,21 °C ,25 °C ,Mantova
2021,7,15,Nessuno ,poco nuvoloso ,15 °C ,22 °C ,27 °C ,Mantova
2021,7,16,Pioggia - Temporale  ,poco nuvoloso ,17 °C ,21 °C ,26 °C ,Mantova
2021,7,17,Pioggia  ,poco nuvoloso ,19 °C ,23 °C ,27 °C ,Mantova
2021,7,18,Pioggia  ,poco nuvoloso ,20 °C ,25 °C ,31 °C ,Mantova
2021,7,19,Nessuno ,poco nuvoloso ,19 °C ,27 °C ,33 °C ,Mantova
2021,7,20,Nessuno ,poco nuvoloso ,20 °C ,27 °C ,33 °C ,Mantova
2021,7,21,Nessuno ,poco nuvoloso ,20 °C ,27 °C ,32 °C ,Mantova
2021,7,22,Pioggia - Temporale  ,poco nuvoloso ,21 °C ,26 °C ,31 °C ,Mantova
2021,7,23,Pioggia - Temporale  ,sole e caldo ,18 °C ,25 °C ,31 °C ,Mantova
2021,7,24,Nessuno ,poco nuvoloso ,20 °C ,26 °C ,31 °C ,Mantova
2021,7,25,Nessuno ,poco nuvoloso ,22 °C ,27 °C ,31 °C ,Mantova
2021,7,26,Pioggia  ,poco nuvoloso ,20 °C ,25 °C ,30 °C ,Mantova
2021,7,27,Pioggia - Temporale  ,poco nuvoloso ,19 °C ,23 °C ,28 °C ,Mantova
2021,7,28,Pioggia - Temporale  ,poco nuvoloso ,17 °C ,23 °C ,30 °C ,Mantova
2021,7,29,Nessuno ,poco nuvoloso ,18 °C ,25 °C ,31 °C ,Mantova
2021,7,30,Pioggia  ,poco nuvoloso ,20 °C ,26 °C ,31 °C ,Mantova
2021,7,31,Nessuno ,poco nuvoloso ,21 °C ,26 °C ,31 °C ,Mantova
2021,8,1,Pioggia - Temporale  ,poco nuvoloso ,16 °C ,23 °C ,28 °C ,Mantova
2021,8,2,Pioggia  ,poco nuvoloso ,15 °C ,21 °C ,28 °C ,Mantova
2021,8,3,Nessuno ,poco nuvoloso ,16 °C ,23 °C ,28 °C ,Mantova
2021,8,4,Pioggia  ,pioggia debole ,19 °C ,21 °C ,25 °C ,Mantova
2021,8,5,Nessuno ,poco nuvoloso ,18 °C ,23 °C ,29 °C ,Mantova
2021,8,6,Nessuno ,poco nuvoloso ,16 °C ,24 °C ,30 °C ,Mantova
2021,8,7,Pioggia  ,poco nuvoloso ,18 °C ,25 °C ,30 °C ,Mantova
2021,8,8,Nessuno ,poco nuvoloso ,19 °C ,25 °C ,31 °C ,Mantova
2021,8,9,Nessuno ,sole e caldo ,17 °C ,26 °C ,32 °C ,Mantova
2021,8,10,Nessuno ,poco nuvoloso ,17 °C ,25 °C ,31 °C ,Mantova
